question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2015-SP-POR-Q023	2015	single_phase	portugues	23	De acordo com o texto, Rubem Braga I. assevera que os imigrantes qualificados teriam destino promissor no Brasil. II. mostra otimismo em relação aos imigrantes sem profissão definida. III. apresenta ideias sobre imigração tanto semelhantes como avessas às de José Leal. IV. considera que, sem imigração, não haveria algumas das grandes personalidades no Brasil. Estão corretas apenas:	A: I e II. || B: I, II e IV. || C: II e III. || D: II, III e IV. || E: III e IV
ITA-MC-2015-SP-POR-Q024	2015	single_phase	portugues	24	No trecho, Tudo gente para o asfalto, “para entulhar as grandes cidades”, como diz o repórter, Rubem Braga I. retrata o ponto de vista do repórter José Leal. II. cita José Leal e, com isso, marca a direção argumentativa do seu texto. III. concorda com o repórter, segundo o qual os imigrantes deveriam trabalhar apenas no campo. IV. concorda com o repórter, segundo o qual os imigrantes são desqualificados por exercerem profissões tipicamente urbanas. Estão corretas apenas:	A: I e II. || B: I, II e IV. || C: I e III. || D: II, III, IV. || E: III e IV
ITA-MC-2015-SP-POR-Q025	2015	single_phase	portugues	25	Assinale a opção em que o termo grifado é conjunção integrante.	A: José Leal fez uma reportagem na Ilha das Flores, onde ficam os imigrantes logo que chegam. (linha 1) || B: As pessoas que ele encontrou não eram agricultores e técnicos, gente capaz de ser útil. (linhas 2 e 3) || C: Mas eu peço licença para ficar imaginando uma porção de coisas vagas, ao olhar essas belas fotografias que ilustram a reportagem. (linhas 7 e 8) || D: [...] e quem nos garante que uma legislação exemplar de imigração não teria feito Roberto Burle Marx nascer uruguaio, [...] (linhas 25 e 26) || E: [...] o grande homem do Brasil de amanhã pode descender de um clandestino que neste momento está saltando assustado na praça Mauá, [...] (linhas 28 e 29)
ITA-MC-2015-SP-POR-Q026	2015	single_phase	portugues	26	Assinale a opção em que a expressão grifada NÃO retoma um conteúdo anterior.	A: O repórter tem razão. (linha 7) || B: É insensato importar gente assim. (linha 12) || C: A humanidade não vive apenas de carne, alface e motores. (linhas 13 e 14) || D: Muitos se perderão, sem futuro, na vagabundagem inconsequente das cidades; [...] (linhas 17 e 18) || E: [...] e que interessa saber, se esses homens ou seus pais ou seus avós vieram para o Brasil como agricultores, [...] (linhas 22 e 23)
ITA-MC-2015-SP-POR-Q027	2015	single_phase	portugues	27	De acordo com as normas gramaticais de pontuação, I. o travessão da linha 10 serve para realçar uma conclusão do que foi dito anteriormente. II. os dois pontos da linha 16 podem ser substituídos por ponto e vírgula. a vírgula, em “está saltando assustado na praça Mauá, e não sabe”, linha 29, pode ser excluída. III. IV. o ponto e vírgula da linha 30 pode ser substituído por ponto final. Estão corretas apenas	A: I, II e III. || B: I, III e IV. || C: II e III. || D: II, III e IV || E: III e IV.
ITA-MC-2015-SP-POR-Q028	2015	single_phase	portugues	28	Assinale a opção em que há metonímia.	A: gente para o asfalto (linha 5) || B: plantar cidades (linha 11) || C: apetite de vida (linha 17) || D: fazer um mundo (linha 19) || E: loteria humana (linha 32) As questões de 29 a 32 referem-se ao Texto 2, do psicanalista uruguaio Marcelo Viñar, ou aos Textos 1 e 2. TEXTO 2 1 Nos estudos de antropologia política de Pierre Clastres*, estudioso francês que conviveu durante muito tempo com tribos indígenas sul-americanas, menciona-se o fato de frequentemente os membros dessas tribos designarem a si mesmos com um vocábulo que em sua língua era sinônimo de “os homens” e reservavam para seus congêneres de tribos vizinhas termos como “ovos de piolho”, “sub- homens” ou equivalentes com valor pejorativo. 5 Trago esta referência – que Clastres denomina etnocentrismo – eloquente de uma xenofobia em sociedades primitivas, porque ela é tentadora para propor origens precoces, quem sabe constitucionais ou genéticas, no ódio ou recusa das diferenças. A mesma precocidade, dizem alguns, encontra-se nas crianças. Uma criança uruguaia, com clara ascendência europeia, como é comum em nosso país, resultado do genocídio indígena, denuncia, entre 10 indignada e temerosa, sua repulsa a uma criança japonesa que entrou em sua classe (fato raro em nosso meio) e argumenta que sua linguagem lhe é incompreensível e seus traços são diferentes e incomuns. Se as crianças e os primitivos reagem deste modo, poder-se-ia concluir – precipitadamente – que 15 o que manifestam, de maneira tão primária e transparente, é algo que os desenvolvimentos posteriores da civilização tornarão evidente de forma mais complexa e sofisticada, mas com a mesma contundência elementar. Por esse caminho, e com a tendência humana a buscar causalidades simples e lineares, estamos a um passo de “encontrar” explicações instintivas do ódio e da violência, em uma hierarquização em que a natureza precede a cultura, território de escolha das argumentações racistas. A “natureza” – o 20 “biológico” como “a” origem ou “a” causa – operam como explicação segura e tranquilizadora ante questões que nos encurralam na ignorância e na insegurança de um saber parcial. [...] (*) Pierre Clastres (1934-1977) (VIÑAR, M. O reconhecimento do próximo. Notas para pensar o ódio ao estrangeiro. In: Caterina Koltai (org.) O estrangeiro. São Paulo: Escuta; Fapesp, 1998)
ITA-MC-2015-SP-POR-Q029	2015	single_phase	portugues	29	Assinale a opção que indica o que há de comum nos Textos 1 e 2 em relação ao assunto.	A: A abordagem relativa aos não nativos. || B: A serventia dos imigrantes no país de chegada. || C: O racismo diante dos biotipos diferentes de estrangeiros. || D: A tentativa de nativos de desqualificarem os estrangeiros. || E: O medo de nativos de os estrangeiros tomarem seus postos de trabalho
ITA-MC-2015-SP-POR-Q030	2015	single_phase	portugues	30	Em relação às estratégias argumentativas, os Textos 1 e 2 igualmente apresentam	A: informações ordenadas do geral para o específico como forma de persuasão. || B: referências externas para discussão dos respectivos temas. || C: comparações de comportamento de grupos sociais. || D: testemunhos de autoridade. || E: definições de palavras
ITA-MC-2015-SP-POR-Q031	2015	single_phase	portugues	31	No Texto 2, pode-se depreender que a xenofobia	A: é comum entre os primitivos e as crianças, por isso é inata. || B: tem sempre como fator gerador a aparência diferente dos estrangeiros. || C: pode ter níveis diferentes de sofisticação, dependendo do contexto social. || D: ocorre apenas em relação aos estrangeiros oriundos de lugares distantes. || E: é um sentimento incontrolável por parte de pessoas de qualquer cultura, por isso inevitável
ITA-MC-2015-SP-POR-Q032	2015	single_phase	portugues	32	Considere o primeiro parágrafo do Texto 2 (linhas 1 a 5) e a tirinha abaixo. Dik Browne (http://geografiaetal.blogspot.com.br/2012/04/hagar-o-horrivel.html) O par de pronomes que expressa a dicotomia dos conjuntos tribos/navegantes e tribos vizinhas/não navegantes é	A: eu – você || B: tu – vós || C: ele – eles || D: nós – eles || E: vocês – eles As questões 33 e 34 referem-se aos dois excertos de entrevistas com dois africanos de Guiné-Bissau, que foram universitários no Brasil nos anos 1980. Excerto 1: Para muitas pessoas, mesmo professores universitários, a África era um país. “Ah, você veio de onde? Da África?” “Sim, da Guiné-Bissau.” “Ah, Guiné-Bissau, região da África.” Quer dizer, Guiné-Bissau pra eles é como Brasil, São Paulo, Santa Catarina, Rio de Janeiro. Excerto 2: Porque a novela passa tudo de bom, o pobre vive bem, né? Mesmo dentro da favela, você vê aquela casa bonitinha, tal. Então tinha uma ideia, eu, pelo menos, tinha uma ideia de um Brasil... quer dizer, fantástico! (Extraídos do curta-metragem Identidades em trânsito, de Daniele Ellery e Márcio Câmara. Disponível em: http://portacurtas.org.br)
ITA-MC-2015-SP-POR-Q033	2015	single_phase	portugues	33	A visão de alguns brasileiros sobre Guiné-Bissau, segundo um guineense (Excerto 1), assim como a de um outro guineense sobre o Brasil (Excerto 2) é	A: idealizada. || B: pessimista. || C: equivocada. || D: antropocêntrica. || E: utilitarista
ITA-MC-2015-SP-POR-Q034	2015	single_phase	portugues	34	No Excerto 1, a expressão quer dizer introduz uma	A: descrição. || B: explicação. || C: repetição. || D: enumeração. || E: delimitação
ITA-MC-2015-SP-POR-Q035	2015	single_phase	portugues	35	Em Dom Casmurro, de Machado de Assis, Bentinho toma alguns episódios como evidências da traição de Capitu, dentre os quais NÃO consta	A: a impressionante semelhança entre Ezequiel, tanto criança como adulto, e Escobar. || B: o encontro dele com Escobar na porta de sua casa, quando retorna mais cedo do teatro. || C: o fato de Dona Glória, a mãe dele, começar a mostrar-se fria com a nora e com o neto. || D: a emoção de Capitu no velório de Escobar, quando ela tenta em vão disfarçar o choro. || E: a cena em que ele a vê escrevendo uma carta a Escobar, mas ela diz que está fazendo contas
ITA-MC-2015-SP-POR-Q036	2015	single_phase	portugues	36	No romance Senhora, José de Alencar mostra que	A: o dinheiro e a ambição impedem a realização do amor entre Aurélia e Seixas. || B: Aurélia, moça de origem pobre, conquistou o amor de Seixas só porque enriqueceu. || C: o amor de Aurélia teve força suficiente para regenerar o caráter de Seixas. || D: Seixas se regenerou moralmente por si mesmo, independentemente de Aurélia. || E: o meio social corrompeu de uma vez por todas o caráter de Seixas
ITA-MC-2015-SP-POR-Q037	2015	single_phase	portugues	37	O título do livro A hora da estrela, de Clarice Lispector, diz respeito ao seguinte momento do romance:	A: O despertar amoroso de Macabéa no namoro com Olímpico. || B: A descoberta de Macabéa de que Olímpico a traía com Glória. || C: A obtenção por Macabéa de um bom emprego como datilógrafa. || D: A previsão do grande futuro de Macabéa, feita pela cartomante. || E: A morte de Macabéa, atropelada por um carro de luxo
ITA-MC-2015-SP-POR-Q038	2015	single_phase	portugues	38	O poema abaixo, de Manuel Bandeira, pertence ao livro Lira dos cinquentanos. O poema apresenta uma diferença entre Velha chácara I. o passado (a infância) e o presente (a velhice) vivido pelo eu lírico. A casa era por aqui... II. um espaço puramente natural (o campo) e outro sociofamiliar (a casa). Onde? Procuro-a e não acho. III. o que é desfeito pelo tempo (a casa) e o que ele não apaga (a lembrança). Ouço uma voz que esqueci: IV. a chácara (espaço ideal) e a cidade (espaço arrasado pela usura). É a voz deste mesmo riacho. Ah quanto tempo passou! Estão corretas apenas: (Foram mais de cinquenta anos.) Tantos que a morte levou!	A: I, II e III. || B: I, II e IV. (E a vida... nos desenganos...) || C: II e III. || D: II, III e IV. || E: III e IV. A usura fez tábua rasa Da velha chácara triste: Não existe mais a casa... – Mas o menino ainda existe
ITA-MC-2015-SP-POR-Q039	2015	single_phase	portugues	39	O poema abaixo, de João Cabral de Melo Neto, integra o livro A escola das facas. Sobre o poema, é INCORRETO afirmar que a descrição A voz do canavial Voz sem saliva da cigarra,	A: compara o som das folhas do canavial com o da cigarra. do papel seco que se amassa, || B: põe em relevo a rusticidade da plantação de cana de açúcar. || C: destaca o som do vento que passa pela plantação. de quando se dobra o jornal: || D: associa o som do canavial com o amassar das folhas de papel. assim canta o canavial, || E: faz do vento a navalha que corta o canavial. ao vento que por suas folhas, de navalha a navalha, soa, vento que o dia e a noite toda o folheia, e nele se esfola
ITA-MC-2015-SP-POR-Q040	2015	single_phase	portugues	40	O poema abaixo, de Alice Ruiz, faz parte do livro Jardim de Haijin. passeio no Ibirapuera uma cerejeira florida interrompe a conversa No texto, NÃO há	A: sentimento de amor pela natureza, exacerbado e de raiz romântica. || B: emoção estética despertada pela vegetação naquele que passeia. || C: descrição de parte da flora que integra o parque do Ibirapuera. || D: surpresa, durante o passeio pelo parque, causada por uma beleza inesperada. || E: referência a um local específico, o parque situado na cidade de São Paulo
ITA-MC-2015-SP-QUI-Q001	2015	single_phase	quimica	1	Assinale a opção que apresenta os instrumentos de medição de volume mais indicados para a realização de uma titulação.	A: Bureta e erlenmeyer || B: Proveta e erlenmeyer || C: Pipeta volumétrica e erlenmeyer || D: Proveta e béquer || E: Pipeta volumétrica e béquer
ITA-MC-2015-SP-QUI-Q002	2015	single_phase	quimica	2	Cinco amostras idênticas de um mesmo metal são aquecidas a diferentes temperaturas até à incandescência. Assinale a opção que apresenta a cor da amostra submetida a uma maior temperatura.	A: Vermelho || B: Laranja || C: Amarelo || D: Verde || E: Branco
ITA-MC-2015-SP-QUI-Q003	2015	single_phase	quimica	3	O elemento Plutônio-238 é utilizado para a geração de eletricidade em sondas espaciais. Fundamenta-se essa utilização porque esse isótopo tem	A: longo tempo de meia-vida e é emissor de partículas beta. || B: longo tempo de meia-vida e é emissor de partículas gama. || C: longo tempo de meia-vida e é emissor de partículas alfa. || D: longo tempo de meia-vida e é emissor de partículas delta. || E: tempo de meia-vida curto e é emissor de partículas alfa. 0,10molL−em 1
ITA-MC-2015-SP-QUI-Q004	2015	single_phase	quimica	4	Sendo o pK do NH OH igual a 4,74, o pH de uma solução aquosa 4 4	A: 1,00. || B: 3,74. || C: 4,74. || D: 5,13. || E: 8,87
ITA-MC-2015-SP-QUI-Q005	2015	single_phase	quimica	5	Considere uma reação química hipotética representada pela equação X → Produtos. São feitas as seguintes proposições relativas a essa reação: I. Se o gráfico de [ ] X em função do tempo for uma curva linear, a lei de velocidade da reação dependerá somente da constante de velocidade. II. Se o gráfico de 1 [X] em função do tempo for uma curva linear, a ordem de reação será 2. III. Se o gráfico da velocidade da reação em função de [ ] X for uma curva linear, a ordem de reação será 1. IV. Se o gráfico da velocidade de reação em função de [ ] 2 X for uma curva linear, a ordem de reação será 2. Das proposições acima, está(ão) CORRETA(S)	A: apenas I. || B: apenas I e II. || C: apenas I, III e IV. || D: apenas III. || E: todas
